id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23993965,Best option in Reforma/ Hotel amenities,156085152,Hosteando,,Cuauhtémoc,19.4245,-99.16884,Private room,1988,1,5,2019-03-23,0.33,14,365
23994876,Alojamiento en habitación privada y tranquila,180538738,Aldo,,Miguel Hidalgo,19.40469,-99.19569,Private room,268,2,10,2019-06-07,0.68,1,117
23996106,Mini Loft Buenavista 106,154879556,Arturo,,Cuauhtémoc,19.44026,-99.15183,Entire home/apt,516,1,137,2019-06-10,9.05,4,323
23996570,Hospédate en nuestra casa!,37708006,María Emilia Y Victor Hugo,,Coyoacán,19.35003,-99.15894,Private room,574,2,1,2018-12-19,0.16,1,75
23996666,Confortable Departamento Céntrico.,127699764,Gerardo,,Iztacalco,19.38497,-99.12173,Entire home/apt,574,1,26,2019-06-17,2.21,1,327
23997322,5 min to Airport in a Safe and traditional area,175135834,Diana,,Gustavo A. Madero,19.44795,-99.06545,Private room,459,1,223,2019-06-20,14.83,2,77
23997323,"Breathtaking Castle view, entire modern apartment",25955682,María,,Cuauhtémoc,19.41866,-99.17725,Entire home/apt,1472,2,58,2019-06-09,3.86,1,308
23998892,Jardín Coyoacán (MICHIGAN ROOM),71518886,Andrew,,Coyoacán,19.34813,-99.15791,Private room,363,4,25,2019-06-08,1.65,2,7
23999513,El Buen Tono La Mascota,180587445,Jose Francisco,,Cuauhtémoc,19.42771,-99.15427,Private room,1491,1,4,2018-08-02,0.30,1,0
23999909,"Habitación privada, Polanco-Carso.",180599446,Sandra,,Miguel Hidalgo,19.44241,-99.20202,Private room,497,2,48,2019-06-13,3.24,1,174
24000502,Mi casa esta llena de perros. Bienvenido.,180604847,Daniel,,Iztacalco,19.38243,-99.1329,Private room,306,1,1,2019-02-25,0.25,1,351
24000568,Céntrica habitación con desayunos,180584494,Elizabeth,,Cuauhtémoc,19.43734,-99.16346,Private room,268,1,0,,,1,173
24010211,Mexico´s best Location Private Room. Roma norte,34213141,Kevino,,Cuauhtémoc,19.42174,-99.15603,Private room,306,1,15,2019-05-13,1.24,5,0
24011171,"Unbeatable Location, Brand-new Boutique Apartment",70036667,Francisco,,Cuauhtémoc,19.42954,-99.17236,Entire home/apt,3556,2,21,2019-06-12,1.52,1,172
24012991,Located at the heart of Mexico City!,101575432,Karly,,Cuauhtémoc,19.41407,-99.15096,Entire home/apt,478,2,29,2019-06-07,2.00,2,76
24013662,"DEPTO #101 ""FRENTE AL AEROPUERTO""",108589107,Ileana,,Venustiano Carranza,19.43416,-99.08943,Entire home/apt,1606,1,83,2019-06-08,5.55,10,307
24015056,RESIDENCE LAS TROJES CDMX,180725654,Jose Luis,,Coyoacán,19.34839,-99.12663,Private room,382,1,5,2019-04-20,0.46,2,87
24017434,"Depto amueblado, amplio con todos los servicios.",163456347,Adolfo,,Benito Juárez,19.38643,-99.14005,Entire home/apt,994,1,10,2019-05-05,0.72,3,179
24018426,Tu casa,25227965,Mario,,Cuauhtémoc,19.43087,-99.16962,Private room,287,2,6,2018-11-16,0.43,2,0
24018651,"HERMOSA HABITACIÓN, CHIC & COSY EN SANTA MARÍA",180760934,David,,Cuauhtémoc,19.44814,-99.15811,Private room,210,2,20,2019-04-06,1.34,1,174
24019627,Perfecto espacio en perfecta ubicación,50083203,Luz,,Benito Juárez,19.39716,-99.17576,Private room,306,1,5,2018-11-05,0.36,1,88
24020864,Bella habitación cerca de Coyoacán,180781445,Lilia,,Benito Juárez,19.35865,-99.15754,Private room,344,1,16,2019-04-03,1.06,2,365
24020942,Cozy B&B Roma Norte Room 2 con desayuno,176362944,Octavio,,Cuauhtémoc,19.42283,-99.15538,Private room,478,3,2,2018-06-05,0.15,3,175
24021048,Alabama 35,99889032,Patricia,,Benito Juárez,19.39167,-99.17385,Entire home/apt,1357,2,37,2019-06-04,2.67,1,171
24021172,"Habitación en Coyoacán
Room in Mexico",147970045,Delia,,Coyoacán,19.35127,-99.14349,Private room,803,1,1,2018-04-07,0.07,2,363
24021373,Padrísima habitación privada al sur de la ciudad,180788909,Rosalía,,Tlalpan,19.28845,-99.12822,Private room,191,2,9,2019-05-30,0.64,3,177
24021818,Excelente Habitación al Sur de CDMX,180677888,Xavier,,Tlalpan,19.27224,-99.20754,Private room,2007,1,0,,,1,180
24022549,de paseo en el sur de la cdmx,177362202,Nora Abigail,,Tlalpan,19.29694,-99.13067,Private room,707,2,0,,,1,0
24023459,World Trade Center - NJ13 apartments - 402,134086762,Alonso,,Benito Juárez,19.39153,-99.17869,Entire home/apt,1491,3,24,2019-06-14,1.70,4,346
24024699,Departamento céntrico (Great location),51736681,Consuelo,,Cuauhtémoc,19.42732,-99.14464,Entire home/apt,898,2,45,2019-06-16,3.02,1,333
24024723,Agradable habitación con baño privado,180824479,Teresa,,Miguel Hidalgo,19.40278,-99.18105,Private room,401,3,0,,,2,90
24033710,Recámara para estudiantes,180891090,Carmen,,Coyoacán,19.33007,-99.17321,Shared room,306,1,0,,,2,179
24034357,Habitaciones(5)de lujo en Tlalpan($ x hab x noche),180895600,Sergio,,Tlalpan,19.26709,-99.16689,Private room,401,2,0,,,1,88
24035241,Cómoda habitación. Estacionamiento.,119971402,Cristina,,Gustavo A. Madero,19.51165,-99.15927,Private room,191,1,14,2018-10-10,0.96,1,79
24037818,Recámara en Casa,180924268,Karla,,Iztapalapa,19.31917,-99.08512,Private room,268,1,1,2018-12-09,0.15,1,179
24039510,Pequeño y accesible...,180941155,Wendy,,Tláhuac,19.2987,-99.04293,Entire home/apt,497,1,12,2019-05-26,1.16,1,64
24041029,Fabulous apartment in Mexico City's downtown,28920215,Rubén,,Cuauhtémoc,19.43808,-99.14897,Entire home/apt,784,2,42,2019-05-27,2.94,6,161
24041778,Blue Room - Spacious - comfortable - well located,46083663,Joel,,Cuauhtémoc,19.41962,-99.15877,Private room,994,1,9,2019-01-01,0.60,2,365
24042636,★Hermosa habitación Vintage a 15 min del Centro★,38075757,Angeles,,Benito Juárez,19.38945,-99.14174,Private room,344,1,46,2019-06-08,3.06,1,365
24043599,Best location  2 Bedroom apartment in  Polanco,25284130,Yhara,,Miguel Hidalgo,19.43594,-99.19166,Entire home/apt,1625,2,36,2019-06-09,2.55,3,360
24043723,Like a Home!,103830090,Liliana,,Miguel Hidalgo,19.3994,-99.17388,Private room,554,2,5,2018-07-06,0.33,1,358
24043849,Bonito departamento con jacuzzi y sala comedor,108861580,Xiluén,,Benito Juárez,19.38274,-99.18943,Entire home/apt,554,2,6,2018-07-31,0.47,3,0
24044177,"cómoda habitación, súper iluminada y céntrica",149637659,Noemi,,Miguel Hidalgo,19.40321,-99.17633,Private room,535,3,0,,,3,110
24045245,Loft súper céntrico y con todas las comodidades,63027950,Oscar,,Iztapalapa,19.36017,-99.13411,Private room,879,3,0,,,1,364
24046780,HABITACIÓN AMUEBLADA CON TODOS LOS SERVICIOS,181010597,Helena,,Cuauhtémoc,19.41262,-99.15816,Private room,344,2,18,2019-04-23,1.22,1,364
24055422,Cute Central Unit (Polanco-Chapultepec-Downtown),65971696,Marion,,Miguel Hidalgo,19.44561,-99.17984,Entire home/apt,937,3,3,2018-06-30,0.21,2,13
24057149,Big room 15 min for Coyoacàn,789445,Susana,,Coyoacán,19.34622,-99.13665,Private room,268,1,10,2019-06-14,0.73,1,365
24059759,Azul Buenavista 004,181128092,Azul Y Turquesa,,Cuauhtémoc,19.44137,-99.15282,Entire home/apt,554,2,74,2019-06-03,5.27,2,325
24060466,Cozy and spacious in the heart of Rome,181132828,Merari,,Cuauhtémoc,19.41834,-99.16038,Entire home/apt,994,2,19,2019-05-26,1.37,2,79
24060566,Paris 10 Apartments - Mexico City,1364085,David,,Cuauhtémoc,19.43295,-99.15714,Private room,401,30,1,2018-09-08,0.10,11,365
24061080,Best place to stay in downtown Mexico City,46192418,Juan Pablo,,Cuauhtémoc,19.43366,-99.14553,Private room,363,2,3,2018-11-09,0.20,1,0
24061566,Recámara con cama queen y vista al bosque !,50259017,Felipe,,Álvaro Obregón,19.3322,-99.23337,Private room,210,1,0,,,1,363
24061998,Lindo cómodo cuarto entre Masaryk & Campos Eliseos,125722493,Alejandra Y Roberto,,Miguel Hidalgo,19.43112,-99.20362,Private room,593,1,129,2019-06-21,8.88,1,143
24062943,★5 STAR apartment! Steps from trendy Amsterdam st★,39266750,Juan Fernando,,Cuauhtémoc,19.41522,-99.16848,Entire home/apt,1893,2,37,2019-06-21,2.55,1,303
24065968,Rento departamentos amuebladod,181195100,Gloria,,Tlalpan,19.28255,-99.22197,Entire home/apt,612,7,0,,,1,365
24066838,luxury apartment coyoacan with pool jacuzzy etc,181205590,Laura,,Benito Juárez,19.36206,-99.16201,Entire home/apt,1281,70,4,2019-03-31,0.29,1,268
24066953,Cozy bedroom in a colorful environment - Condesa,163074954,Javier,,Cuauhtémoc,19.41591,-99.17632,Private room,478,1,36,2019-05-24,2.44,9,365
24078341,Room with private bathroom near WTC,46985944,Juan,,Benito Juárez,19.39627,-99.17698,Private room,363,2,1,2018-05-19,0.07,1,88
24079180,Well located & cozy bedroom in Del Valle,110189525,Paulina,,Benito Juárez,19.37167,-99.16411,Private room,459,2,37,2019-04-11,2.48,3,296
24081648,Habitación amplia y confortable en CDMX.,43897914,David,,Venustiano Carranza,19.43414,-99.10744,Private room,344,1,9,2018-07-18,0.64,1,0
24082727,The Chandelier House | Pool | Patio,10764020,Kike,,Miguel Hidalgo,19.42843,-99.20252,Entire home/apt,3823,1,7,2018-09-03,0.47,44,314
24083058,Mi nueva casa,181319778,Rebeca,,Miguel Hidalgo,19.40397,-99.18092,Private room,401,1,0,,,1,89
24084641,"WTC WALKING,  MALL  & CONDESA, 2 ROOMS 2 BATHS!",87816792,Violeta,,Miguel Hidalgo,19.39761,-99.17905,Entire home/apt,994,3,7,2019-05-04,0.47,7,148
24085860,Habitaciones Roma 1,99246580,Luis,,Cuauhtémoc,19.40926,-99.16544,Private room,1606,1,0,,,3,166
24087699,A 10. MIN. Del C. C. SANTA FE HERMOSO DEPARTAMENTO,181387288,Sonia,,Álvaro Obregón,19.33649,-99.27034,Entire home/apt,707,1,2,2019-06-12,1.87,2,345
24089317,"Zona de Hospitales, Tlalpan, Sur Cdmx.",131224310,Ana Rosa,,Tlalpan,19.29542,-99.14429,Entire home/apt,249,1,11,2018-09-30,0.80,1,174
24097073,"Luxury Polanco's heart, Terrace, Pool and Gym.",47217534,Magdalena,,Miguel Hidalgo,19.43727,-99.19909,Entire home/apt,2007,1,62,2019-06-09,4.45,3,129
24097519,Departamento en la CDMX Zona Jamaica (turistas),157935747,Alejandra,,Venustiano Carranza,19.4075,-99.12359,Private room,249,1,12,2019-06-23,1.55,1,180
24098283,Excelente ubicacion para Zocalo & Roma,181474123,Claudia,,Cuauhtémoc,19.41539,-99.14795,Entire home/apt,765,1,105,2019-06-19,7.19,1,291
24098974,Habitación al Sur de la Ciudad de Mexico,181482185,Carolina,,Tlalpan,19.2943,-99.14409,Private room,191,7,0,,,1,205
24102158,Alameda Downtown Apartment 404,42700394,Hugo,,Cuauhtémoc,19.43518,-99.14509,Entire home/apt,860,1,5,2018-09-03,0.35,44,0
24106244,LOVELY SMALL ROOM NEAR METRO!,92253027,Ain,,Benito Juárez,19.3718,-99.14051,Private room,249,1,0,,,2,0
24108623,Recámara Privada amplia con Baño. Parque Hundido.,71878537,Roberto,,Benito Juárez,19.37902,-99.18446,Private room,497,30,1,2019-04-12,0.41,2,236
24114916,Polanco-2BR Superb location! Cozy!Great amenities!,53082983,Lorena,,Miguel Hidalgo,19.43574,-99.19057,Entire home/apt,1453,3,16,2019-06-03,1.11,2,348
24120793,Departamento cerca de Polanco,75720447,Sary,,Miguel Hidalgo,19.45004,-99.19456,Entire home/apt,956,1,0,,,1,314
24121215,Acogedora casa cerca de estación de metro,181694785,Eric,,Iztapalapa,19.32039,-99.07485,Private room,268,1,9,2019-04-26,1.30,2,171
24121424,Lindo departamento en la zona Centro,53822366,Marina Y Ariel,,Cuauhtémoc,19.43923,-99.1473,Entire home/apt,746,2,40,2019-06-11,2.87,2,147
24122305,Acogedora casa cerca estación de metro,181694785,Eric,,Iztapalapa,19.32114,-99.07563,Private room,268,1,16,2019-05-06,1.15,2,172
24122723,Habitación privada Axotla,181711802,Anselmo,,Álvaro Obregón,19.35917,-99.17585,Private room,306,2,31,2019-06-16,2.09,3,345
24127316,Paulina Cat’s,52143713,Paulina,,Benito Juárez,19.39822,-99.13483,Private room,401,1,1,2019-05-08,0.63,1,364
24130940,Cozy Student's Haven -Great for Short & Long Stays,1421181,Ido,,Coyoacán,19.31074,-99.1279,Private room,249,3,4,2018-12-29,0.31,3,206
24131235,HIGH PARK STA FE! Vista Parque La Mexicana! 1-2-2,53082983,Lorena,,Cuajimalpa de Morelos,19.36138,-99.26791,Entire home/apt,1357,2,11,2019-01-03,0.78,2,354
24131309,Pinterest Perfect Apt in Roma/ Condesa,7977681,Elizabeth,,Cuauhtémoc,19.41012,-99.16608,Entire home/apt,765,3,1,2019-01-04,0.17,1,318
24131841,Comparto entre amiga,181800428,Star Maricarmen,,Gustavo A. Madero,19.49026,-99.14628,Private room,306,1,0,,,1,0
24134344,Cozy Apartment in the ♥ of Roma Neighborhood,1421181,Ido,,Cuauhtémoc,19.41183,-99.16548,Entire home/apt,1434,1,22,2019-05-28,2.20,3,359
24134876,Casita acogedora en amplio jardín,181829774,Betty,,Coyoacán,19.34218,-99.17162,Entire home/apt,956,2,4,2018-12-07,0.32,1,296
24135035,Laredo,41395158,Farohome,,Cuauhtémoc,19.43008,-99.15412,Entire home/apt,497,3,1,2018-04-08,0.07,2,291
24135421,Casa completa 3 recámaras al sur de la ciudad.,179232155,Rodolfo,,Tlalpan,19.28363,-99.18573,Entire home/apt,650,6,8,2019-06-22,0.57,1,311
24135791,Rio Lerma 64,24843116,Rafael,,Cuauhtémoc,19.42954,-99.16575,Entire home/apt,1166,1,9,2019-02-11,0.64,1,177
24136401,"CASTLE WITH GOOD VIBES
15mintoSantaFe",100433055,Emilia,,Álvaro Obregón,19.34264,-99.22657,Private room,344,2,3,2019-03-27,0.23,1,90
24137200,Habitación colonia San Rafael /ángel independencia,165499400,Roberto Alexis,,Cuauhtémoc,19.43832,-99.16776,Private room,497,1,0,,,1,0
24137432,Le Petit Château de la Paz,181849905,Pascale,,Coyoacán,19.30107,-99.15282,Private room,1701,1,0,,,1,3
24137990,Tezca. Departamento con terraza privada.,148082014,Yola,,La Magdalena Contreras,19.32431,-99.2229,Entire home/apt,803,2,21,2019-05-19,1.49,1,219
24138187,Excellent & Spacious Apartment / 24 hour security,181863452,Alejandro,,Álvaro Obregón,19.37174,-99.19236,Entire home/apt,1300,2,26,2019-06-14,1.88,1,243
24138192,Beautiful Vintage Apartment,73725687,Adrian,,Benito Juárez,19.39194,-99.16394,Entire home/apt,898,2,39,2019-05-30,2.92,1,324
24138239,"Departamento Privado, Col del Carmen/Benito Juárez",29856874,Jesus,,Benito Juárez,19.37692,-99.13783,Private room,382,1,3,2018-07-10,0.21,1,364
24138639,LA CASA DE MARCOS: Cómodo y céntrico departamento!,112621152,Marcos,,Benito Juárez,19.39684,-99.18017,Entire home/apt,554,1,20,2018-12-23,1.38,2,0
24139685,Room in the South of Mexico City,181873808,Alejandra,,Tlalpan,19.29097,-99.12967,Private room,191,6,0,,,1,180
24140269,Habitación individual Lindavista,181887774,Orlando,,Gustavo A. Madero,19.49832,-99.14876,Private room,229,1,1,2018-06-04,0.08,1,365
24150291,Estudio Casa Líquida / confortable departamento,42198570,César,,Cuauhtémoc,19.40762,-99.16199,Entire home/apt,879,3,10,2019-06-17,0.80,1,178
24150553,"Trendy apt with a Castle view, Yes! a Castle!",170671567,Ramón & Chicho,,Cuauhtémoc,19.41663,-99.17803,Entire home/apt,1338,2,83,2019-06-13,5.96,3,61
24151639,Live an Artistic Experience in High Design House,131935733,Deco,,Cuauhtémoc,19.42074,-99.15916,Entire home/apt,11853,1,17,2019-05-27,1.34,14,241
24151987,Departamento en centro de la CdMX - Bellas Artes,181996852,Zaira,,Cuauhtémoc,19.438,-99.14148,Entire home/apt,994,3,10,2019-01-21,0.99,1,351
24153676,"Astonishing view@Condesa best nbh, perfect apt 6⭐️",172939912,Amelia,,Cuauhtémoc,19.41702,-99.17775,Entire home/apt,1338,2,66,2019-06-16,5.71,7,77
24154768,Departamento ideal para oficinas y familias,182020953,Jaime,,Xochimilco,19.27026,-99.12965,Entire home/apt,726,7,0,,,1,365
24155475,Habitación c/balcón Casa Rosa Condesa 1937. Cdmx,84459762,Veronica,,Cuauhtémoc,19.40607,-99.17474,Private room,478,1,12,2018-07-03,0.81,2,334
24155493,Gorgeous Apartment with Terrace in Colonia Roma Norte,54548897,Victoria,,Cuauhtémoc,19.41178,-99.16634,Entire home/apt,2868,1,59,2019-06-07,4.43,3,289
24156261,CDMX CASA AMUEBLADA AREA DE AEROPUERTO Y CENTRO CD,115353513,Miguel Angel,,Iztacalco,19.40165,-99.13192,Entire home/apt,688,1,30,2019-06-20,6.98,1,139
24157439,Habitación Privada a 3 minutos de Reforma,182041587,Leonard,,Cuauhtémoc,19.43276,-99.14994,Private room,344,2,16,2019-03-10,1.08,1,365
24158363,Hermoso departamento tipo Loft,182053651,Giovanna,,Benito Juárez,19.39216,-99.16573,Entire home/apt,650,2,19,2018-10-28,1.48,1,0
24158910,UNFORGETTABLE VACATION  IN THE HEART OF CONDESA,29270203,Claudia,,Cuauhtémoc,19.40761,-99.17521,Entire home/apt,2294,2,15,2019-02-26,1.12,3,270
24159761,Bonita y silenciosa habitación al sur de la Ciudad,152905352,George,,Coyoacán,19.31434,-99.13284,Private room,191,1,0,,,1,0
24159899,Great and comfy bedroom @Del Valle,110189525,Paulina,,Benito Juárez,19.37158,-99.1643,Private room,459,2,21,2019-03-21,1.43,3,296
24160795,CASA MÉXICO⎜2 br-2 bath in the heart of ROMA NORTE,252955,Karen,,Cuauhtémoc,19.41566,-99.1584,Entire home/apt,1109,1,117,2019-06-19,8.07,3,22
24160974,Hogar pan,182004219,Emerson,,La Magdalena Contreras,19.30716,-99.25987,Entire home/apt,497,1,0,,,1,365
24161796,Depto CDMX Foro Sol Aeropuerto Tlalpan Viaducto,182089221,Dianela,,Iztacalco,19.39942,-99.12584,Entire home/apt,554,2,7,2019-05-05,0.62,1,75
24163694,Cosy Home in Polanco,134733248,Robert,,Miguel Hidalgo,19.43672,-99.19,Entire home/apt,2676,1,2,2019-01-31,0.16,1,88
24164212,Welcome home! Bienvenido a casa!,38843223,Alejandro,,Miguel Hidalgo,19.40327,-99.17716,Entire home/apt,746,3,27,2019-06-09,1.86,1,222
24164543,Habitación en depa tranquilo en Narvarte Poniente,178446015,Armando,,Benito Juárez,19.3917,-99.15641,Private room,344,3,1,2018-06-03,0.08,1,358
24171245,Private Room in Polanco,30119323,Cecilia,,Miguel Hidalgo,19.43342,-99.1878,Private room,535,3,17,2019-05-23,1.19,1,168
24173793,Casa Teo by Enrique Olvera,176268926,CASA TEO By Enrique Olvera,,Miguel Hidalgo,19.43459,-99.18628,Entire home/apt,21793,3,16,2019-05-26,1.57,3,58
24175605,Turquesa Buenavista 308,181128092,Azul Y Turquesa,,Cuauhtémoc,19.44073,-99.15159,Entire home/apt,554,2,65,2019-06-09,4.60,2,316
24175667,Executive Accommodation and Trendy Couples,103992198,Willy,,Cuauhtémoc,19.44246,-99.15523,Entire home/apt,746,7,4,2019-03-02,0.73,1,113
24177959,Cuarto por Reforma,131087591,Julian,,Cuauhtémoc,19.42932,-99.17307,Private room,287,2,25,2019-04-15,1.69,3,169
24178750,Casa de descanso en el Ajusco,78873274,Beatriz,,Tlalpan,19.21792,-99.21997,Entire home/apt,1338,2,0,,,1,0
24180508,La Casita Azul,92343153,Daniela,,Tlalpan,19.29435,-99.15867,Private room,191,6,4,2018-09-01,0.28,1,170
