anio,mun,Estratos,sexo,edad,total,total_low,total_upp,dim,NOMBRE
2015.0,11.0,Estrato medio,Mujer,12-29,7174.0,562586299359000.0,872213700641000.0,NBI,Tláhuac
2015.0,11.0,Estrato medio,Mujer,45-59,7385.0,598187687357000.0,878812312643000.0,NBI,Tláhuac
2015.0,11.0,Estrato alto,Hombre,12-29,40.0,-308017790342000.0,110801779034000.0,NBI,Tláhuac
2015.0,11.0,Estrato alto,Mujer,12-29,10.0,-145422640301000.0,345422640301000.0,NBI,Tláhuac
2015.0,11.0,Estrato alto,Mujer,45-59,16.0,-226735243139000.0,546735243139000.0,NBI,Tláhuac
2015.0,11.0,Estrato alto,Mujer,60 y mas,14.0,-199439378380000.0,479439378380000.0,NBI,Tláhuac
2015.0,12.0,Pobreza muy alta,Mujer,30-44,7434.0,569801609511000.0,916998390489000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,0-11,11811.0,966693027742000.0,13955069722600.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,No especificado,98.0,-303482235255000.0,226348223526000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Mujer,30-44,11258.0,956932561074000.0,129466743893000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Mujer,45-59,6250.0,518117008245000.0,731882991755000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Mujer,60 y mas,3586.0,284237802873000.0,432962197127000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Mujer,No especificado,76.0,-470528520083000.0,199052852008000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Hombre,0-11,24841.0,209148750283000.0,287671249717000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Hombre,30-44,30142.0,266073776123000.0,336766223877000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Hombre,No especificado,67.0,-121978414097000.0,146197841410000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Hombre,0-11,6124.0,502192043070000.0,722607956930000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Hombre,45-59,7367.0,639677471915000.0,833722528085000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,12-29,12847.0,10765942215300.0,14928057784700.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,No especificado,6.0,-817618294255000.0,20176182942600.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,0-11,7578.0,620918543556000.0,894681456444000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,45-59,18514.0,154394307907000.0,215885692093000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Mujer,12-29,17181.0,142555029236000.0,201064970764000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Mujer,60 y mas,21510.0,177054327326000.0,253145672674000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Mujer,No especificado,1.0,-111796289659000.0,311796289659000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Hombre,60 y mas,1498.0,846235726872000.0,214976427313000.0,NBI,Tlalpan
2015.0,13.0,Pobreza muy alta,Hombre,No especificado,69.0,-344800248351000.0,172480024835000.0,NBI,Xochimilco
2015.0,13.0,Pobreza muy alta,Mujer,45-59,3614.0,26717656053400.0,45562343946600.0,NBI,Xochimilco
2015.0,13.0,Pobreza muy alta,Mujer,No especificado,17.0,421842208669000.0,297815779133000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,0-11,8182.0,62882156688100.0,100757843312000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,12-29,12447.0,875354298973000.0,161404570103000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,30-44,8055.0,565995910212000.0,10450040897900.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Mujer,0-11,9178.0,675567228232000.0,116003277177000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Mujer,12-29,13173.0,973457057149000.0,166114294285000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Mujer,45-59,4347.0,339789839561000.0,529610160439000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Hombre,12-29,25667.0,194051387144000.0,319288612856000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Hombre,30-44,18772.0,141922673170000.0,233517326830000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Mujer,0-11,17118.0,117557189122000.0,224802810878000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Mujer,12-29,26831.0,186628621155000.0,349991378845000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Mujer,45-59,14460.0,106652431832000.0,182547568168000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Mujer,60 y mas,9573.0,655711045892000.0,125888895411000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Hombre,12-29,6189.0,388582319622000.0,849217680378000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Hombre,30-44,5084.0,265865051559000.0,750934948441000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Hombre,60 y mas,2938.0,21111330340400.0,37648669659600.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Mujer,12-29,5870.0,439239312639000.0,734760687361000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Mujer,30-44,4934.0,348898136006000.0,637901863994000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Hombre,12-29,8394.0,583087664619000.0,109571233538000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Mujer,12-29,7216.0,517298230167000.0,925901769833000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Mujer,30-44,9323.0,520844968525000.0,134375503147000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Hombre,30-44,65.0,-152397840338000.0,145239784034000.0,NBI,Xochimilco
2015.0,14.0,Pobreza muy alta,Hombre,45-59,265.0,212163857124000.0,508783614288000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Hombre,0-11,1426.0,537884673716000.0,231411532628000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Hombre,45-59,908.0,387600864686000.0,142839913531000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Hombre,60 y mas,603.0,156462573969000.0,104953742603000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Mujer,No especificado,17.0,-267179078535000.0,607179078535000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Hombre,30-44,12940.0,98938406117800.0,159861593882000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Mujer,12-29,16033.0,125701174356000.0,194958825644000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Mujer,30-44,14621.0,117880384797000.0,174539615203000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Hombre,45-59,5624.0,388495228386000.0,736304771614000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Hombre,60 y mas,4712.0,33778395949000.0,60461604051000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Hombre,No especificado,10.0,-174349650544000.0,374349650544000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Mujer,12-29,8459.0,62254223425000.0,106925776575000.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Hombre,45-59,22074.0,184474449427000.0,257005550573000.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Mujer,0-11,6915.0,551089171988000.0,831910828012000.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Mujer,12-29,19381.0,16332299548200.0,22429700451800.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Mujer,45-59,25078.0,215823810300000.0,285736189700000.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Mujer,60 y mas,31518.0,269773715970000.0,360586284030000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Hombre,0-11,99.0,655701967899000.0,191442980321000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Hombre,60 y mas,1637.0,112289885999000.0,215110114001000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Mujer,0-11,32.0,-292794063814000.0,932794063814000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Mujer,30-44,432.0,166281527157000.0,697718472843000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Mujer,45-59,1040.0,605539803572000.0,147446019643000.0,NBI,Benito Juárez
2015.0,15.0,Pobreza muy alta,Hombre,0-11,1987.0,113838473545000.0,283561526455000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza alta,Mujer,60 y mas,2817.0,178180398158000.0,385219601842000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Mujer,0-11,15788.0,128127635658000.0,187632364342000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Mujer,12-29,31890.0,271233002598000.0,366566997402000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Mujer,60 y mas,14701.0,119632823420000.0,174387176580000.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Mujer,12-29,10907.0,896099754002000.0,128530024600000.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Mujer,30-44,10632.0,884171263695000.0,1242228736300.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato medio,Mujer,12-29,16041.0,122624740706000.0,198195259294000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Hombre,0-11,14.0,-208203871872000.0,488203871872000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Hombre,30-44,362.0,735405231976000.0,650459476802000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Hombre,45-59,602.0,327111722208000.0,876888277792000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Mujer,30-44,103.0,336298702976000.0,172370129702000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Mujer,45-59,419.0,123154901763000.0,714845098237000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Mujer,60 y mas,217.0,-365846229459000.0,470584622946000.0,NBI,Cuauhtémoc
2015.0,16.0,Pobreza muy alta,Hombre,0-11,338.0,901397301444000.0,585860269856000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Hombre,60 y mas,277.0,114389052389000.0,439610947611000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Mujer,12-29,696.0,245012652055000.0,114698734794000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Mujer,30-44,811.0,382514086934000.0,123948591307000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Hombre,12-29,3245.0,205789612572000.0,443210387428000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Hombre,45-59,1384.0,743055503354000.0,202494449665000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Mujer,No especificado,57.0,-309691526167000.0,144969152617000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Hombre,30-44,13161.0,950420209038000.0,168177979096000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Hombre,45-59,8440.0,586595952945000.0,110140404706000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Hombre,No especificado,124.0,-449143676492000.0,292914367649000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Mujer,12-29,16247.0,107578428555000.0,217361571445000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Mujer,45-59,9944.0,633140917515000.0,135565908248000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Mujer,60 y mas,8632.0,604931868758000.0,112146813124000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Hombre,12-29,7976.0,547513962432000.0,104768603757000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Mujer,0-11,4534.0,279182397826000.0,627617602174000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Mujer,12-29,8039.0,521432662759000.0,108636733724000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Mujer,30-44,8692.0,616079342247000.0,112232065775000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Hombre,45-59,15102.0,116335387994000.0,185704612006000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Mujer,0-11,6976.0,409347479891000.0,985852520109000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Mujer,12-29,15163.0,103570384299000.0,199689615701000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato alto,Mujer,60 y mas,863.0,456537360063000.0,126946263994000.0,NBI,Miguel Hidalgo
2015.0,17.0,Pobreza muy alta,Hombre,45-59,1261.0,755391266684000.0,176660873332000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza muy alta,Mujer,12-29,2706.0,153535311861000.0,387664688139000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza muy alta,Mujer,30-44,1911.0,116840060070000.0,265359939930000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Hombre,12-29,7901.0,555429169349000.0,102477083065000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Hombre,60 y mas,1140.0,621118330046000.0,16588816699500.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Mujer,12-29,9099.0,629370776689000.0,119042922331000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza moderada,Hombre,45-59,15561.0,131259980998000.0,179960019002000.0,NBI,Venustiano Carranza
2015.0,17.0,Satisfaccion mínima,Mujer,12-29,7878.0,633339209049000.0,942260790951000.0,NBI,Venustiano Carranza
2015.0,17.0,Satisfaccion mínima,Mujer,45-59,7384.0,604734810891000.0,872065189109000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato medio,Hombre,12-29,9711.0,783973597372000.0,115822640263000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato medio,Mujer,12-29,9692.0,772144581189000.0,116625541881000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Hombre,12-29,161.0,-157197057955000.0,337719705795000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Hombre,30-44,60.0,-396017040247000.0,159601704025000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Hombre,45-59,240.0,474835734733000.0,432516426527000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Mujer,12-29,86.0,-325549370932000.0,204554937093000.0,NBI,Venustiano Carranza
2015.0,17.0,Estrato alto,Mujer,60 y mas,119.0,-139929608970000.0,251992960897000.0,NBI,Venustiano Carranza
